Title,Artists,Song URL
Sálvame,"RBD, Ahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj
Solo Quédate En Silencio,"RBD, Ahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA
Daisies,Katy Perry,https://open.spotify.com/track/367wyLNqQMr5e8S2E6Zvpp
Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,Tyla Yaweh,https://open.spotify.com/track/4Rq2BMG5VWMhb2whSx8bf4
Life's A Mess (feat. Halsey),Juice WRLD,https://open.spotify.com/track/5wWAwzGp2OaaoIkwcz6wZs
Dynamite - EDM Remix,BTS,https://open.spotify.com/track/1HZ5LJMCzClg2pdomCnEPw
Blowback,The Killers,https://open.spotify.com/track/7aZ1Grktl7RBHLwxem7DE7
What Makes A Woman,Katy Perry,https://open.spotify.com/track/1tH2L4hkZU7IMJbreHFcMs
rrow Road (feat. Lil Baby),NLE Choppa,https://open.spotify.com/track/4LcK9e7Sls3xlBth2WuBp2
Freak,Doja Cat,https://open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl
Patek,"Future, Lil Uzi Vert",https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH
Tell Me U Luv Me (with Trippie Redd),Juice WRLD,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
TELL ME WHY,The Kid LAROI,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3
Past Life (with Selena Gomez),Trevor Daniel,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
Titanic,Juice WRLD,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
Story of My Life,One Direction,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg
WRONG (feat. Lil Mosey),The Kid LAROI,https://open.spotify.com/track/1EWkw4Fa6IlnsAihLUlFFM
Celebration,Logic,https://open.spotify.com/track/1zjSuvvLpPoJwnywiFIX7E
Man Of The Year,Juice WRLD,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
18,One Direction,https://open.spotify.com/track/3JjnGLK8IxkNLvo8Lb3KOM
Can't Die,Juice WRLD,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
Gotta Be You,One Direction,https://open.spotify.com/track/3jJ5NJ3aNWvV70Rd7hgZIH
Midnight Memories,One Direction,https://open.spotify.com/track/5wjmqUGN7vrAqFqDWrywlZ
More Than This,One Direction,https://open.spotify.com/track/0UAB340gAcSMk3r0a8PTag
Perfect,One Direction,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
Steal My Girl,One Direction,https://open.spotify.com/track/2Bs4jQEGMycglOfWPBqrVG
They Don't Know About Us,One Direction,https://open.spotify.com/track/72C7aUQECOhNtnD0AC36ua
Goodbyes (feat. Young Thug),Post Malone,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C
I Want It,Juice WRLD,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
Your eyes tell,BTS,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz
Monster,Red Velvet - IRENE & SEULGI,https://open.spotify.com/track/6c1QaQHdDhtFMfUkhueuXK
YAYA,6ix9ine,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
Legends,Juice WRLD,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
Love Me Land,Zara Larsson,https://open.spotify.com/track/3J6bLodhUHgNyzEZLgcieN
Lights Up,Harry Styles,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
Thunder,Imagine Dragons,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
Tommy Lee (feat. Post Malone),Tyla Yaweh,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
Unbekannt,"Bozza, Samra",https://open.spotify.com/track/0iqichhGnbEy9w6p4sytpW
Emotiolly Scarred,Lil Baby,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm
Parasite Eve,Bring Me The Horizon,https://open.spotify.com/track/5OxclJsdFESni44YlpNpkR
In Your Eyes (feat. Alida),Robin Schulz,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
Love Somebody,Lauv,https://open.spotify.com/track/50wetCP0Nsx5sIaFHCYlCe
Control,Zoe Wees,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
I'm Ready (with Demi Lovato),Sam Smith,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
You should be sad,Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
Astronomia,"Vicetone, Tony Igy",https://open.spotify.com/track/665AK0ovB11McZRwfa852G
Alice,Lady Gaga,https://open.spotify.com/track/41A89rj3GoMG6ktN37L7PG
Broken Glass,"Kygo, Kim Petras",https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0
Congratulations,"Post Malone, Quavo",https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
Enigma,Lady Gaga,https://open.spotify.com/track/7JDbfYUHjDzQPFSDh5lzGs
Fun Tonight,Lady Gaga,https://open.spotify.com/track/6hyQVqfHFvsJDjcmj4qrHf
Sine From Above (with Elton John),Lady Gaga,https://open.spotify.com/track/0zzsyWc45eUcSjw4FNHxeN
Babylon,Lady Gaga,https://open.spotify.com/track/5DttNeiizFqWUON9hZBqTY
Don't Die,Killer Mike,https://open.spotify.com/track/6SKP6d0DFOBemCvThbuqUj
Freedom (feat. Kendrick Lamar),Beyoncé,https://open.spotify.com/track/7aBxcRw77817BrkdPChAGY
1000 Doves,Lady Gaga,https://open.spotify.com/track/62hTXlVQacy3pjBW4ntRPl
Freedom,"Kygo, Zak Abel",https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ
Daechwita,Agust D,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5
Roadrunner,Bonez MC,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
I'll Wait,"Kygo, Sasha Sloan",https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
Goodbyes (Feat. Young Thug),Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
Together,Sia,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
Burn It,"Agust D, MAX",https://open.spotify.com/track/0x25VdiFOIBl1epNer9L3w
Strange,"Agust D, RM",https://open.spotify.com/track/4KjASaPtCvRJ4YArYpz6je
What do you think?,Agust D,https://open.spotify.com/track/3i8GllbdGuwIXaVrlIoE0r
ANGELS & DEMONS,jxdn,https://open.spotify.com/track/4GUj9MfPPkjpZskxb45uiX
Bad Lil Vibe (feat. Jeremih),KSI,https://open.spotify.com/track/04zis09KAgMvMod8Eohrp1
Dear my friend (feat. Kim Jong Wan of NELL),Agust D,https://open.spotify.com/track/5qJF3xMbNjsPuqQDRkfUl1
Honsool,Agust D,https://open.spotify.com/track/5Ncjypx5upZS5ZZTaqUzIf
Interlude : Set me free,Agust D,https://open.spotify.com/track/3wS2dXzQw58b1e3AR8YStR
Tonight (I Wish I Was Your Boy),The 1975,https://open.spotify.com/track/3AQrryq4mc956K3RtLZAFo
Excitement,"Trippie Redd, PARTYNEXTDOOR",https://open.spotify.com/track/3WnTQDd9A3bpBfzCziElU9
Higher Ground (feat. John Martin),Martin Garrix,https://open.spotify.com/track/0rohJsT6NWsThpukt0Xxdc
Temperature Rising,Tory Lanez,https://open.spotify.com/track/1miln1rdxYSBD0NOeIQeJG
STARGAZING,Travis Scott,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
Bad News,Kehlani,https://open.spotify.com/track/1Fraz3CzCuOULnToogIwWW
Everybody Business,Kehlani,https://open.spotify.com/track/6TrdeNEgbKuBqIToRfdWMY
War,Drake,https://open.spotify.com/track/1I55Ea0zVoSKs6MqW7DQ3i
Deep Pockets,Drake,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk
Six Feet Apart,Luke Combs,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V
Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
If You're Too Shy (Let Me Know) - Edit,The 1975,https://open.spotify.com/track/3iEqGBZ2wcpVzhiAcwXVC6
If You're Too Shy (Let Me Know),The 1975,https://open.spotify.com/track/1n4vgMWmmNlXrvyxQFhUEl
No Me Ame,"Rvssian, Anuel AA, Juice WRLD",https://open.spotify.com/track/2AuWgceaQyfMoI3EGavwGb
BaeBae,Samra,https://open.spotify.com/track/1yYBOIXO2H9LDqEPui42GM
Brooklyn Bridge To Chorus,The Strokes,https://open.spotify.com/track/2mDYYGaGd9uXKkK2YhDA3i
Bad Decisions,The Strokes,https://open.spotify.com/track/55N8cxpE1QDoeaaNqUnoZ2
Eterl Summer,The Strokes,https://open.spotify.com/track/6IRzBP4gVoV4D2zHmocoWy
Midnight (feat. Liam Payne),Alesso,https://open.spotify.com/track/4ZTTUAjJCd4NMZmIU7RB4c
Pricey & Spicy,Tory Lanez,https://open.spotify.com/track/1ahRPMw2Cpv1HfUNW8Ykw4
Selfless,The Strokes,https://open.spotify.com/track/2t0wwvR15fc3K1ey8OiOaN
Hardest To Love,The Weeknd,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
Scared To Live,The Weeknd,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
Take Yourself Home,Troye Sivan,https://open.spotify.com/track/6YndZBGmLySgsVScckWkmO
What's Luv,Shindy,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
Alone Again,The Weeknd,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
Snowchild,The Weeknd,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
Too Late,The Weeknd,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
Escape From LA,The Weeknd,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
Nothing Compares - Bonus Track,The Weeknd,https://open.spotify.com/track/14mgSrrQRN8K9HaVHhKjze
Soliá,Bad Bunny,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
Lay Your Head On Me (feat. Marcus Mumford),"Major Lazer, Diplo",https://open.spotify.com/track/0oB9964bp22Bmok0Dmxlzb
No Shame,5 Seconds of Summer,https://open.spotify.com/track/4kLm0P01JM1xS94Z4JC3oE
Red Desert,5 Seconds of Summer,https://open.spotify.com/track/0yFWdhx0rDU4zNddqvfu33
Repeat After Me (Interlude),The Weeknd,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
TURN UP,PARTYNEXTDOOR,https://open.spotify.com/track/2YuLSGh71kaSX9uzAfBbII
U Vez,"Bad Bunny, Mora",https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
I Fall Apart,Post Malone,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
Black And White,Niall Horan,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
Nice To Meet Ya,Niall Horan,https://open.spotify.com/track/0DrFTaAX2srXPkuag35djb
Didn't I,OneRepublic,https://open.spotify.com/track/6ikDZX0oc8EKGj2vdMAEDv
ON (Feat. Sia),BTS,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
00:00 (Zero O'Clock),BTS,https://open.spotify.com/track/4AlihYDqxXshKhvh5tnMfP
UGH!,BTS,https://open.spotify.com/track/1aKuG1GG76xPLUkjBbQo3W
Drown (feat. Clinton Kane),Martin Garrix,https://open.spotify.com/track/4RVtBlHFKj51Ipvpfv5ER4
Forever (feat. Lil Wayne),Lil Baby,https://open.spotify.com/track/3EVzllf30zIBAtKb75bs1W
Mejor,"Dalex, Sech",https://open.spotify.com/track/1mF6sMUsRU9MisrdB9qWvg
Inner Child,BTS,https://open.spotify.com/track/4BKOjYosPhw334moS3wlbO
We are Bulletproof : the Eterl,BTS,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
It's A Raid (feat. Post Malone),Ozzy Osbourne,https://open.spotify.com/track/4CEFxa53bQl45kF3Fq6CeD
Mios mit Bars,Luciano,https://open.spotify.com/track/7Ek9e3eIuktIFjpDRQfmHE
Red Eye,YoungBoy Never Broke Again,https://open.spotify.com/track/3qHgGyJY4GpXNOK4WL4NSo
Rich Rich,Ufo361,https://open.spotify.com/track/3VFT90E0yYjdHSFoGv02us
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
Forever Yours - Avicii Tribute,"Kygo, Sandro Cavazza",https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
Welcome To The Party,Pop Smoke,https://open.spotify.com/track/0fIffclhgJC5h8AdMMVvkp
Only The Young - Featured in Miss America,Taylor Swift,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC
One More Year,Tame Impala,https://open.spotify.com/track/5ozqshq2dtU7SYCpCBu0NE
Instant Destiny,Tame Impala,https://open.spotify.com/track/6WCXBUFa0z3l9DoOY3k5Xe
Posthumous Forgiveness,Tame Impala,https://open.spotify.com/track/1KcOU0q9AMXV9xi4tSzzCc
King Of My City,A Boogie Wit da Hoodie,https://open.spotify.com/track/3o0nkjyy6eZL5lZcEpvJec
On Track,Tame Impala,https://open.spotify.com/track/0IuE6FnXPCdZ8NLuuvJRhb
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
Graveyard,Halsey,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
Fai rumore,Diodato,https://open.spotify.com/track/5OaBhC8NjdqDhHF9I6r9lS
Psycho,Red Velvet,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
Believe (feat. Justin Timberlake),"Justin Timberlake, Meek Mill",https://open.spotify.com/track/6fvqvUQr12qghH4N8gpAch
Leila,Reynmen,https://open.spotify.com/track/1RqNAiL2toZ59HTjQbFLfM
Wake Up Call (feat. Trippie Redd),KSI,https://open.spotify.com/track/5MYzajZVxBaPT2JUSRa99L
Funeral,Lil Wayne,https://open.spotify.com/track/4y1GxT1XnufGddKkrFkbtC
"You Gon' Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB
No Regrets (feat. Don Toliver),Eminem,https://open.spotify.com/track/1lO9CZo6eDrOy0S7khgryG
"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Eminem,https://open.spotify.com/track/3CJbxqRQ0JNCqboWDNUUeX
3am,Halsey,https://open.spotify.com/track/1OfLNb6dQ9dra1B58iT9Ex
Filly // beautiful stranger,Halsey,https://open.spotify.com/track/42SOtYBdnfj9zEdZSlAq5k
Me & You Together Song,The 1975,https://open.spotify.com/track/4AQzk2yNWKs6sYhZi6NzVN
SUGA's Interlude,"Halsey, SUGA, BTS",https://open.spotify.com/track/1ZoQVu9XBssJBdeKMgF2eV
Better,Khalid,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
Don't Call Me Up,Mabel,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
A Sweeter Place (feat. Kid Cudi),Selena Gomez,https://open.spotify.com/track/4bb94wZVF1cX66vQjNeJTX
Family,"The Chainsmokers, Kygo",https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott",https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
One Thing Right,"Marshmello, Kane Brown",https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
In My Mind,"Dynoro, Gigi D'Agostino",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
3 Batidas - Ao Vivo,Guilherme & Benuto,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
Christmas Time,Backstreet Boys,https://open.spotify.com/track/72NzBkyGzlInzlFGarAK7k
Wrapped in Red,Kelly Clarkson,https://open.spotify.com/track/2nMZx7QHerfo4Wv37xNUEC
"Baby, It's Cold Outside (feat. Kelly Clarkson)",John Legend,https://open.spotify.com/track/54q6WgqyTXjwOSrevVR8z9
She,Harry Styles,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
Fine Line,Harry Styles,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9
Lean Wit Me,Juice WRLD,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
KEIN SCHLAF,"Nimo, Hava",https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3
Fast,Juice WRLD,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
Hide (feat. Seezyn),Juice WRLD,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
"break up with your girlfriend, i'm bored",Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
Shameless,Camila Cabello,https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN
Hollywood's Bleeding,Post Malone,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
Saint-Tropez,Post Malone,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
Takeaway (feat. Lennon Stella),"The Chainsmokers, ILLENIUM",https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
Orphans,Coldplay,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
Used To Love (with Dean Lewis),Martin Garrix,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
Tongue Tied (with YUNGBLUD & blackbear),Marshmello,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & La Del Rey),Ariana Grande,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
Call You Mine (feat. Bebe Rexha),The Chainsmokers,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
Champion Of The World,Coldplay,https://open.spotify.com/track/6mf7BNgXs8JipPr2QILnyN
Make It To Heaven (with Raye),"David Guetta, MORTEN",https://open.spotify.com/track/5dS2dvXVPe7AR6UwBpnomW
Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
This Ain't That,"Trippie Redd, Lil Mosey",https://open.spotify.com/track/07NMFSwppnky8JyIQIxAQZ
Outnumbered,Dermot Kennedy,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
Flames (with ZAYN),"R3HAB, Jungleboi",https://open.spotify.com/track/2DcZd7oFgctIJZG5pFncyD
m12ano - feat. Mara Sattei,tha Supreme,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
Easy,Camila Cabello,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
Push My Luck,The Chainsmokers,https://open.spotify.com/track/2a3dopgTF1q4rMVDJ1rwBU
What Am I,Why Don't We,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
Call You Mine,"The Chainsmokers, Bebe Rexha",https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
Goteo,Duki,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
On God,Kanye West,https://open.spotify.com/track/2SasoXZyv82yYgHiVOvxQn
Die For Me (feat. Future & Halsey),Post Malone,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
God Is,Kanye West,https://open.spotify.com/track/6xRWoYwfwIKnT8bQGzKbxR
It Might Be Time,Tame Impala,https://open.spotify.com/track/2P0NiuAfypaw5UZJoo0n0o
QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno),Marracash,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
Frail State Of Mind,The 1975,https://open.spotify.com/track/2i1CnSeLjppv41BTuc7qhY
Raising Hell (feat. Big Freedia),Kesha,https://open.spotify.com/track/3Ex5RFJRUdpHcDOLXJOVLy
On The Road (feat. Meek Mill & Lil Baby),Post Malone,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
Slide Away,Miley Cyrus,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
Wolves,"Selena Gomez, Marshmello",https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
A Thousand Bad Times,Post Malone,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
origil me (feat. dan reynolds of imagine dragons),YUNGBLUD,https://open.spotify.com/track/4KzOYxD4qIkUtZV9ZYakGu
Honda Civic,"The Cratez, Bonez MC",https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud
Staring At The Sun (feat. SZA),Post Malone,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe
Chicken Noodle Soup (feat. Becky G),j-hope,https://open.spotify.com/track/6wyr4ReB05D9sJB1Rsmcqo
El Triste,José José,https://open.spotify.com/track/0aTMBEfPCCkKkneU6gLmDD
Myself,Post Malone,https://open.spotify.com/track/2cvOfKHOHgwQlLiuLKP2xR
Somebody To Love,OneRepublic,https://open.spotify.com/track/0yc37FvbXRwwFaQxzpxbsd
Miss America & The Heartbreak Prince,Taylor Swift,https://open.spotify.com/track/214nt20w5wOxJnY462klLw
The Archer,Taylor Swift,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37
Time - Edit,NF,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
Bezerk (feat. A$AP Ferg),"Big Sean, Hit-Boy",https://open.spotify.com/track/2B9wgj9XzbJZLty03PRbVo
On My Way,"Alan Walker, Sabri Carpenter, Farruko",https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
Fear Inoculum,TOOL,https://open.spotify.com/track/39zWYYZStDgWi32sOU9AX4
Invincible,TOOL,https://open.spotify.com/track/2xKDKtJBLDPd7BF3VmSQQO
Pneuma,TOOL,https://open.spotify.com/track/03sEzk1VyrUZSgyhoQR0LZ
7empest,TOOL,https://open.spotify.com/track/0gGfmw4csswZmFPj9YK8GW
Descending,TOOL,https://open.spotify.com/track/0aTiUssEOy0Mt69bsavj6K
People,The 1975,https://open.spotify.com/track/39sJbSgJmIrB9J1pkRbpaX
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
No Way!,Bazzi,https://open.spotify.com/track/0yYwS7CXKIPC4kWPvZQfsT
Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx
Home (feat. Bonn),Martin Garrix,https://open.spotify.com/track/4aTtHoSBB0CuQGA6vXBNyp
In Your Arms (with X Ambassadors),ILLENIUM,https://open.spotify.com/track/70YPzqSEwJvAIQ6nMs1cjY
Always Remember Us This Way,Lady Gaga,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
Find U Again (feat. Camila Cabello),Mark Ronson,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
Be Yourself,Trippie Redd,https://open.spotify.com/track/7znO2T2deQ7nZUbyxEAMDB
Birth Of The Cruel,Slipknot,https://open.spotify.com/track/7I6p0xNYahHpUUXj785URX
Critical Darling,Slipknot,https://open.spotify.com/track/3XFaGEb6daqdj39ThpJ2XI
I Try,Trippie Redd,https://open.spotify.com/track/45DANEAozzOPHrqmERidgn
Nero Forte,Slipknot,https://open.spotify.com/track/56fiFTRrSiHHH3gBeaTg2P
Unsainted,Slipknot,https://open.spotify.com/track/5mpUKTdskZea0gStWzeHUZ
I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
no tears left to cry,Ariana Grande,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
What I Like About You (feat. Theresa Rex),Jos Blue,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
"A Whole New World (End Title) - From ""Aladdin""","ZAYN, Zhavia Ward",https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
On A Roll,Ashley O,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
5 Am in Toronto,Drake,https://open.spotify.com/track/0FnxK9FEAQyPJ284QcieNb
Jodeci Freestyle (feat. J. Cole),Drake,https://open.spotify.com/track/2xUHiyGeGrWmmfv7NbDTWC
OMG (with Carly Rae Jepsen),Gryffin,https://open.spotify.com/track/2j9YmQRxtjuVwb4XN95oT8
"Carry On (from the Origil Motion Picture ""POKÉMON Detective Pikachu"")","Kygo, Rita Ora",https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
Single Again,Big Sean,https://open.spotify.com/track/7IP0lO9tHfNwBWZ9X6TJ84
All Day And Night,"Jax Jones, Martin Solveig, Madison Beer, Europa",https://open.spotify.com/track/33CfD8UkDEcSdAP9j4QpUY
"SPIRIT - From Disney's ""The Lion King""",Beyoncé,https://open.spotify.com/track/6ucmgsair6pvRYfwgvI6e0
Neptun,"KC Rebell, RAF Camora",https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
Zombie,"Samra, Capital Bra",https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
Bad Liar,Imagine Dragons,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
All Day And Night - Jax Jones & Martin Solveig Present Europa,"Jax Jones, Madison Beer",https://open.spotify.com/track/3O83h4LS797N23DpweeRAa
Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,Dreamville,https://open.spotify.com/track/2gtFMLjQpCTGekMi4oXZxN
Proud,Marshmello,https://open.spotify.com/track/4YXKVaWzHaVyDq2pVS5cgR
Shot,"Ufo361, Data Luv",https://open.spotify.com/track/7yosVOH7pRWrKANBDbsBqI
Heartbeat (BTS World Origil Soundtrack),BTS,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb
Nightmare,Halsey,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
Not Ok,"Kygo, Chelsea Cutler",https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
EFH,Shindy,https://open.spotify.com/track/1fsaruaCPeyVquN9iQLHzX
That's Life (feat. Mac Miller & Sia),"Mac Miller, 88-Keys",https://open.spotify.com/track/5h0Jgt873QtgL6nJRBGfT6
Bring U Down,Lil Nas X,https://open.spotify.com/track/3fsH9s00dbn9mSgUu7Yi9D
F9mily (You & Me),"Lil s X, Travis Barker",https://open.spotify.com/track/1ABQT5SxlUTNapSbSzblGx
Tough Love,"Avicii, Agnes, Vargas & Lagola",https://open.spotify.com/track/1yfyIdEw5U2bD5I6gxQCxW
"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,https://open.spotify.com/track/1yfyIdEw5U2bD5I6gxQCxW
